model,node21_score,time_sec,sens@0.25,sens@0.5,sens@1,sens@2,sens@4,sens@8
best_frcnn_node21_20251226_180828.pth,0.6646686646620246,185.1,0.37062937062566803,0.6003996003936024,0.7042957042886684,0.742257742250327,0.7832167832089588,0.7872127872049229
checkpoint_epoch_03_20251226_180828.pth,0.6646686646620246,185.0,0.37062937062566803,0.6003996003936024,0.7042957042886684,0.742257742250327,0.7832167832089588,0.7872127872049229
checkpoint_epoch_01_20251220_133036.pth,0.66183816183155,187.6,0.41458541458127285,0.5724275724218538,0.6663336663270096,0.7302697302624349,0.7812187812109769,0.8061938061857523
checkpoint_epoch_04_20251226_124055.pth,0.658841158834577,185.2,0.37962037961658723,0.582417582411764,0.6953046952977492,0.7442557442483091,0.7722277722200577,0.7792207792129948
best_frcnn_node21_20251226_124055.pth,0.658841158834577,184.8,0.37962037961658723,0.582417582411764,0.6953046952977492,0.7442557442483091,0.7722277722200577,0.7792207792129948
checkpoint_epoch_04_20251226_180828.pth,0.65850815850158,185.3,0.37162837162465906,0.5724275724218538,0.684315684308848,0.7432567432493181,0.7812187812109769,0.7982017981938242
checkpoint_epoch_04_20251216_184035.pth,0.6551781551716099,184.7,0.39060939060548844,0.6103896103835126,0.6973026972957312,0.7282717282644529,0.7522477522402373,0.7522477522402373
checkpoint_epoch_04_20251228_064854.pth,0.6548451548386128,185.3,0.3896103896064974,0.5994005993946114,0.6983016982947222,0.7242757242684887,0.7502497502422553,0.7672327672251026
best_frcnn_node21.pth,0.6505161505096518,181.9,0.4005994005953986,0.5834165834107551,0.6733266733199468,0.7212787212715157,0.7532467532392283,0.7712287712210666
checkpoint_epoch_local_focus_08_20251222_192417.pth,0.6500166500101563,186.0,0.26073926073665593,0.5544455544400155,0.7112887112816055,0.7622377622301475,0.7932067931988691,0.8181818181736445
checkpoint_epoch_02_20251226_180828.pth,0.6498501498436577,184.9,0.3756243756206231,0.5524475524420335,0.679320679313893,0.7302697302624349,0.7712287712210666,0.790209790201896
checkpoint_epoch_04_20251226_060555.pth,0.6485181485116699,186.0,0.3286713286680452,0.5594405594349706,0.688311688304812,0.7342657342583989,0.7792207792129948,0.8011988011907972
checkpoint_epoch_local_focus_07_20251222_192417.pth,0.6483516483451713,185.3,0.2747252747225302,0.5324675324622131,0.6983016982947222,0.7582417582341834,0.795204795196851,0.8311688311605278
node21_v2.2_png_frcnn_coco_monocanal_local_focus_10_20251222_192417.pth,0.6475191475126788,185.5,0.25374625374371884,0.524475524470285,0.7072927072856414,0.7772227772150128,0.8001998001918061,0.8221778221696086
checkpoint_epoch_01_20251226_180828.pth,0.6473526473461803,186.0,0.34565434565089254,0.527472527467258,0.6743256743189378,0.737262737255372,0.7872127872049229,0.8121878121796984
checkpoint_epoch_03_20251216_184035.pth,0.6460206460141923,184.2,0.3836163836125513,0.5974025973966294,0.68631368630683,0.7282717282644529,0.7402597402523451,0.7402597402523451
checkpoint_epoch_03_20251226_060555.pth,0.6445221445157057,186.3,0.38761238760851535,0.5844155844097461,0.6613386613320545,0.7082917082846324,0.7582417582341834,0.7672327672251026
best_frcnn_node21_20251226_060555.pth,0.6445221445157057,185.7,0.38761238760851535,0.5844155844097461,0.6613386613320545,0.7082917082846324,0.7582417582341834,0.7672327672251026
checkpoint_epoch_local_focus_09_20251222_192417.pth,0.6443556443492072,185.5,0.23876123875885352,0.5344655344601952,0.7102897102826145,0.7692307692230846,0.8041958041877703,0.8091908091827253
checkpoint_epoch_01_20251224_043211.pth,0.638694638688258,185.0,0.39060939060548844,0.5324675324622131,0.629370629364342,0.7042957042886684,0.7702297702220756,0.8051948051867612
checkpoint_epoch_03_20251228_064854.pth,0.6355311355247865,186.1,0.32967032966703624,0.5454545454490963,0.6653346653280187,0.7302697302624349,0.7712287712210666,0.7712287712210666
best_frcnn_node21_20251228_064854.pth,0.6355311355247865,186.8,0.32967032966703624,0.5454545454490963,0.6653346653280187,0.7302697302624349,0.7712287712210666,0.7712287712210666
checkpoint_epoch_03_20251225_190742.pth,0.6318681318618196,184.7,0.37162837162465906,0.5234765234712939,0.634365634359297,0.7142857142785786,0.7622377622301475,0.7852147852069409
best_model.pth,0.630369630363333,184.1,0.37162837162465906,0.5784215784158,0.6713286713219647,0.7202797202725246,0.7202797202725246,0.7202797202725246
node21_v2.2_png_frcnn_coco_monocanal_original_best_20251216_184035.pth,0.630369630363333,183.8,0.37162837162465906,0.5784215784158,0.6713286713219647,0.7202797202725246,0.7202797202725246,0.7202797202725246
checkpoint_epoch_05_20251226_180828.pth,0.6298701298638375,185.0,0.3416583416549285,0.5684315684258898,0.6583416583350815,0.7032967032896773,0.7432567432493181,0.7642357642281296
checkpoint_epoch_01_20251226_060555.pth,0.6295371295308404,185.8,0.34665334664988356,0.5404595404541412,0.6553446553381085,0.7222777222705067,0.7562437562362013,0.7562437562362013
checkpoint_epoch_01_20251217_071423.pth,0.6268731268668644,186.2,0.3506493506458477,0.5144855144803747,0.6303696303633329,0.7102897102826145,0.7622377622301475,0.7932067931988691
checkpoint_epoch_07_20251225_190742.pth,0.6267066267003659,184.1,0.46153846153385075,0.5974025973966294,0.6603396603330636,0.6803196803128839,0.6803196803128839,0.6803196803128839
checkpoint_epoch_01_20251228_064854.pth,0.6258741258678734,183.4,0.3636363636327309,0.5364635364581772,0.6693306693239827,0.7232767232694978,0.7312687312614259,0.7312687312614259
checkpoint_epoch_01_20251225_190742.pth,0.6223776223714048,182.9,0.3566433566397938,0.5334665334612041,0.634365634359297,0.6873126873058211,0.736263736256381,0.786213786205932
