model,node21_score,time_sec,sens@0.25,sens@0.5,sens@1,sens@2,sens@4,sens@8
checkpoint_1canal_frcnn_vindn_epoch_09_20251230_181851.pth,0.8826173826085654,186.6,0.7402597402523451,0.8711288711201686,0.9070929070838453,0.9210789210697194,0.9280719280626566,0.9280719280626566
checkpoint_1canal_frcnn_vindn_epoch_18_20251230_181851.pth,0.8826173826085651,187.3,0.7982017981938242,0.893106893097971,0.9010989010898991,0.9010989010898991,0.9010989010898991,0.9010989010898991
checkpoint_1canal_frcnn_vindn_epoch_10_20251230_181851.pth,0.8809523809435803,187.2,0.73526473525739,0.8861138861050338,0.9050949050858632,0.9170829170737554,0.9210789210697194,0.9210789210697194
checkpoint_3canal_frcnn_vindn_epoch_15_20251231_003142.pth,0.8804528804440847,187.3,0.7822177822099678,0.8841158841070518,0.9040959040868721,0.9040959040868721,0.9040959040868721,0.9040959040868721
checkpoint_3canal_frcnn_vindn_epoch_12_20251231_003142.pth,0.8799533799445892,187.5,0.7522477522402373,0.8911088910999889,0.9090909090818272,0.9090909090818272,0.9090909090818272,0.9090909090818272
checkpoint_3canal_frcnn_vindn_epoch_09_20251231_003142.pth,0.8799533799445891,187.1,0.73526473525739,0.8831168831080608,0.9040959040868721,0.9190809190717375,0.9190809190717375,0.9190809190717375
checkpoint_1canal_frcnn_vindn_epoch_11_20251230_181851.pth,0.8792873792785952,186.7,0.7732267732190486,0.8791208791120967,0.9020979020888901,0.9070929070838453,0.9070929070838453,0.9070929070838453
checkpoint_1canal_frcnn_vindn_epoch_15_20251230_181851.pth,0.874958374949634,186.3,0.7622377622301475,0.8911088910999889,0.899100899091917,0.899100899091917,0.899100899091917,0.899100899091917
checkpoint_1canal_frcnn_vindn_epoch_17_20251230_181851.pth,0.8737928737841446,186.9,0.7662337662261115,0.8811188811100787,0.8981018980929261,0.899100899091917,0.899100899091917,0.899100899091917
checkpoint_1canal_frcnn_vindn_epoch_07_20251230_181851.pth,0.872627372618655,186.3,0.7052947052876594,0.8681318681231954,0.896103896094944,0.9110889110798093,0.9270729270636656,0.9280719280626566
checkpoint_1canal_frcnn_vindn_epoch_06_20251230_181851.pth,0.868298368289694,187.8,0.6933066932997671,0.8511488511403481,0.894105894096962,0.9110889110798093,0.9220779220687105,0.9380619380525668
checkpoint_3canal_frcnn_vindn_epoch_07_20251231_003142.pth,0.866966366957706,189.0,0.683316683309857,0.8631368631282403,0.9000999000909081,0.9090909090818272,0.9180819180727464,0.9280719280626566
checkpoint_1canal_frcnn_vindn_epoch_08_20251230_181851.pth,0.8613053612967568,187.7,0.6963036962967403,0.8491508491423662,0.895104895095953,0.9050949050858632,0.9110889110798093,0.9110889110798093
checkpoint_3canal_frcnn_vindn_epoch_05_20251231_003142.pth,0.8558108558023063,187.4,0.6173826173764497,0.839160839152456,0.8911088910999889,0.9170829170737554,0.9310689310596296,0.9390609390515579
checkpoint_3canal_frcnn_vindn_epoch_06_20251231_003142.pth,0.8439893439809126,187.3,0.68631368630683,0.8251748251665817,0.8731268731181506,0.893106893097971,0.893106893097971,0.893106893097971
checkpoint_1canal_frcnn_vindn_epoch_05_20251230_181851.pth,0.842823842815423,186.4,0.6283716283653509,0.8321678321595188,0.8691308691221865,0.9000999000909081,0.9120879120788004,0.9150849150757734
checkpoint_3canal_frcnn_vindn_epoch_04_20251231_003142.pth,0.8225108225026055,188.0,0.6073926073865396,0.792207792199878,0.8581418581332853,0.8791208791120967,0.890109890100998,0.9080919080828362
checkpoint_1canal_frcnn_vindn_epoch_04_20251230_181851.pth,0.8220113220031101,186.4,0.6013986013925934,0.789210789202905,0.8441558441474111,0.8771228771141146,0.9090909090818272,0.9110889110798093
checkpoint_1canal_frcnn_vindn_epoch_03_20251230_181851.pth,0.7803862803784843,188.7,0.579420579414791,0.736263736256381,0.7982017981938242,0.8361638361554828,0.8591408591322763,0.8731268731181506
best_frcnn_1canal_frcnn_vindn_node21_20251230_181851.pth,0.7803862803784843,188.1,0.579420579414791,0.736263736256381,0.7982017981938242,0.8361638361554828,0.8591408591322763,0.8731268731181506
